280272	22661	
244098	48940	
366412	14568	
21208	53937	
49429	68263	
205042	93641	
189218	51788	
4743	62375	
270353	46325	
183015	59628	
300785	96404	
327890	987	
253098	66256	
65267	17703	
236041	38664	
166396	23757	
204012	40792	
188127	40894	
396038	15668	
113830	97717	
229840	14545	
208111	6631	
394509	44419	
372872	3064	
58616	7265	
290339	49065	
275211	3461	
61622	94575	
68206	89519	
91506	63680	
271355	62153	
67037	21511	
27498	61861	
72462	65911	
353694	45635	
383620	71611	
352523	58095	
252708	76524	
350658	42855	
125134	44956	
262810	64666	
298267	5551	
317053	38731	
108084	67785	
43468	85589	
383954	15458	
60528	99592	
62285	8630	
86654	88786	
306147	53466	
393222	14522	
312712	52233	
185848	581	
167268	75196	
4532	7899	
163566	54808	
338605	48419	
81315	92448	
186808	95371	
223842	84267	
38007	15268	
177255	29777	
124892	11338	
320482	45504	
38876	40002	
121523	56971	
379571	94044	
327109	47105	
346701	75735	
253572	65595	
275032	92035	
186492	5263	
282724	8226	
42639	74274	
97843	80232	
277331	60283	
9379	24610	
117638	51058	
332341	80243	
282030	34439	
395961	121	
141266	54094	
323608	65485	
18510	95688	
232893	86697	
234967	67950	
85025	10213	
12044	87942	
398323	77146	
231476	63000	
153440	41703	
181914	98714	
325252	3762	
57730	90376	
194669	5574	
113607	34415	
30023	2906	
143634	10984	
198698	30227	
147641	57378	
156797	56416	
132914	37912	
101381	6818	
256690	99906	
71566	7567	
300774	80935	
52	67564	
161229	17455	
63566	49911	
341168	40119	
242040	33223	
206527	87422	
114364	84619	
167754	62908	
393437	95791	
301720	79251	
207551	3998	
246375	69533	
190326	929	
263425	79909	
282985	62917	
24824	83889	
75042	9146	
194302	42909	
126646	6967	
50275	98851	
201932	98619	
228395	65494	
270027	2383	
90059	77039	
11556	26408	
49792	3614	
310713	68712	
121165	42882	
228072	64227	
286863	32499	
301113	96255	
104254	29852	
1440	75509	
156482	81511	
394734	76629	
96367	97265	
204250	58758	
51615	27452	
78120	6570	
53355	835	
91636	79775	
101254	69768	
34717	8994	
374965	63785	
59473	22479	
244335	87442	
176304	86499	
185741	24300	
228127	70274	
56493	5426	
326188	73493	
153001	16100	
70809	16811	
337071	61748	
85255	94560	
348797	56094	
41281	46715	
329532	71925	
45729	65457	
130550	31864	
383010	26151	
272948	61444	
347652	10580	
165304	33027	
17046	31173	
140371	83554	
346147	84251	
133733	8928	
2043	54095	
376431	89954	
189213	2165	
339798	85891	
242046	44318	
315319	13225	
58360	17143	
68193	66099	
180050	9999	
252659	22510	
53864	24182	
73619	84199	
224887	79553	
153160	61307	
332807	52682	
29173	49609	
97141	7445	
105971	58249	
99484	92781	
300489	65431	
348704	89964	
56843	14023	
318422	1785	
104524	60572	
168531	89100	
204481	42132	
20752	76525	
81395	52379	
17335	39899	
53024	160	
77708	21576	
55855	46244	
34939	31937	
280911	20366	
349114	84204	
63403	31196	
195738	16266	
79563	50869	
163312	9180	
290570	28569	
241178	43841	
250928	97273	
338224	86557	
148396	4739	
159561	34710	
217711	49622	
188903	65848	
313447	52756	
24704	29145	
152086	24885	
377642	24118	
399951	23064	
332770	34171	
382093	15157	
150904	93282	
52592	95086	
55195	57715	
353493	43843	
46589	84010	
229008	74532	
304674	343	
383305	80865	
204618	47998	
302832	45086	
368633	60734	
205022	81410	
248992	1359	
242825	64847	
294249	35108	
148836	71660	
196900	55537	
19409	79581	
57417	9478	
63300	74548	
210473	62809	
172405	47681	
43958	27265	
111809	18181	
349803	1246	
338078	74884	
206809	25719	
335929	9081	
58704	7739	
357550	70371	
221990	73993	
95075	16605	
298919	45035	
257922	56076	
315673	87293	
230545	99185	
222186	82988	
142767	43934	
122360	55865	
223725	13861	
1277	47580	
302918	93484	
59414	24933	
35389	49501	
59758	84702	
339602	22586	
134539	42221	
284448	21166	
83509	15446	
178774	89022	
112638	73596	
210767	5534	
72563	1320	
152337	11136	
11997	13026	
224863	8327	
283188	29020	
213691	82297	
220577	5519	
329084	14835	
324910	53245	
60679	47383	
316685	39765	
105901	25441	
74498	82420	
203041	48407	
131437	31817	
280852	62814	
55032	83153	
216431	97705	
371033	35073	
232748	95309	
330820	42978	
265170	55376	
62065	90743	
228107	45599	
196805	14202	
273251	23967	
257696	35364	
377759	14075	
220738	3179	
44344	47804	
7514	34885	
17267	87511	
117037	77547	
50206	85407	
27871	69849	
279016	59708	
324962	36114	
246366	1108	
323192	42657	
165246	5509	
241894	46266	
115194	40884	
338615	74878	
11274	62496	
72233	72926	
170222	63536	
282937	77366	
284031	86347	
361030	89979	
391153	22342	
396004	94095	
264232	2263	
274496	36881	
373811	30665	
128811	91858	
275433	55208	
21061	41665	
172702	39548	
206663	97865	
379266	64787	
135788	94384	
250007	74903	
163453	27488	
252110	27039	
298488	83747	
30653	94208	
385244	60903	
219518	18660	
253204	99393	
127526	30995	
207997	81837	
47712	8334	
269718	23220	
57766	52475	
80451	82182	
84507	46649	
348222	31463	
309000	20117	
296219	15622	
341106	51606	
329589	80840	
165588	48627	
176314	31652	
304255	36517	
152081	16807	
388106	22679	
26339	51511	
203127	2937	
58125	31765	
31331	78067	
189472	15068	
29417	27287	
390739	1446	
171029	56943	
179206	28077	
228864	72182	
12403	5966	
15629	90434	
189939	34250	
245182	68447	
34923	46023	
143796	11639	
333393	95860	
176833	6189	
128478	80489	
71851	19306	
380882	8588	
318208	974	
190047	67664	
276497	71752	
227763	86392	
332428	71009	
26917	99226	
291386	64626	
53883	91390	
176977	24886	
111318	20133	
345847	5466	
241979	79207	
277076	30672	
77630	75861	
153042	75331	
144205	8861	
13172	261	
311574	21643	
170576	76932	
240150	1132	
305962	68476	
157503	37358	
8111	57446	
248133	26052	
175179	28525	
192774	3014	
355879	61953	
238996	15925	
248386	53124	
334816	58299	
141867	9506	
250500	82353	
170584	62495	
37548	49370	
148646	73064	
134690	41997	
195566	95339	
388470	5392	
74176	3362	
31686	67839	
172351	2986	
220975	17196	
203161	65778	
77136	16353	
111649	28431	
35960	9441	
330890	41452	
394988	95948	
399938	25151	
304470	87041	
390120	99447	
2252	49725	
109164	65681	
170876	96994	
152130	95722	
127346	3860	
35779	44847	
359046	97532	
335776	55632	
16357	49199	
273795	89715	
391098	26313	
361924	66500	
286840	90451	
317252	62858	
92743	91748	
384106	82101	
350472	31619	
259640	55955	
264071	96042	
112777	64931	
393788	15974	
42857	73697	
387646	81659	
98065	46783	
160709	56581	
132605	39892	
297434	33177	
216748	9806	
226077	82441	
289012	33092	
308402	54471	
90623	72006	
143178	49793	
24933	64630	
268617	19594	
165608	82319	
51865	60698	
368966	96355	
184203	13675	
320191	51268	
148709	49060	
2083	408	
231052	72851	
64534	62607	
393039	41331	
255716	79920	
317005	11662	
11899	13519	
115205	40219	
297737	14395	
217592	62216	
258355	44117	
163581	17235	
56686	59	
372385	99090	
248446	97281	
167992	53330	
245513	84129	
318853	4893	
110935	55018	
294145	45717	
274985	66548	
369612	29949	
315571	84787	
318893	10038	
299318	16745	
171847	97926	
393150	66646	
3675	81942	
379253	59819	
250932	54738	
71331	42429	
141747	58131	
49219	5300	
318071	83257	
52931	70723	
83752	65874	
315351	27538	
331873	58616	
118906	35638	
58552	65654	
119426	62755	
230251	85386	
226270	61624	
112808	12678	
70895	5560	
198392	30097	
55553	73593	
108618	45515	
138597	68373	
45208	87981	
288172	36574	
311480	38126	
184066	37263	
370625	35075	
290340	15709	
42136	33566	
236671	94476	
70934	14359	
180711	20798	
145239	50408	
49520	25446	
338978	5329	
274029	96891	
54256	53052	
29187	73768	
330779	72828	
373480	72320	
345636	38318	
254654	30734	
292641	29186	
295686	65451	
288193	48467	
197698	15113	
93054	37168	
315308	33516	
263518	94463	
340876	57912	
345957	93432	
12986	65190	
187290	23277	
92976	53456	
270644	83305	
212683	42283	
334689	76086	
364958	87829	
361012	55033	
161651	30084	
97193	32184	
58591	67230	
293333	76027	
335617	60807	
294959	36816	
378711	19892	
197364	19113	
3772	64894	
252476	63936	
123266	41714	
254103	37818	
355240	56486	
201443	20937	
278456	57318	
261806	70604	
367680	54668	
381890	23537	
170602	66094	
51921	15355	
328634	60625	
187966	15422	
269924	43868	
98182	20007	
50120	3815	
168137	64665	
212875	6514	
23161	17554	
340563	88178	
87838	36556	
134303	91462	
362819	46815	
171456	34824	
25600	15396	
11767	80927	
60581	86324	
392109	87856	
324480	12110	
206793	30997	
336588	57336	
214705	76550	
319030	42717	
152929	17972	
6668	13845	
356897	87989	
130565	75842	
176998	36761	
359079	55254	
313671	46683	
250457	9938	
10010	40467	
323717	36394	
100267	7112	
368745	85892	
225944	80355	
45051	96063	
99276	63646	
191735	41328	
141206	59195	
20230	37095	
58469	71090	
225676	4304	
74786	71746	
326798	96341	
54570	52617	
315455	13825	
99559	55631	
148902	40128	
282378	18652	
241389	65283	
361575	3433	
40775	32863	
84076	75572	
396287	8085	
76479	92429	
106394	85068	
282740	44365	
222121	82297	
201320	64455	
211245	91489	
357053	51607	
388006	18869	
214129	44470	
399546	13244	
106909	29808	
175103	77935	
316488	61932	
272869	57118	
348262	63178	
281283	62416	
82544	83948	
93436	36263	
93217	10379	
351437	59266	
338762	27882	
210487	17564	
187090	68903	
130819	73554	
233550	76110	
384247	18881	
274745	35752	
30227	39277	
174544	90800	
367112	92415	
125709	23910	
69814	22950	
250941	16957	
123360	2654	
53184	44047	
71919	26830	
227805	62416	
240223	56299	
291519	28703	
244042	36282	
34448	4409	
288143	6035	
187185	49544	
12063	62113	
281875	13753	
224612	72966	
182069	39915	
319694	23995	
311482	95939	
102267	25748	
294182	93277	
218113	16578	
339125	12605	
61787	35059	
93144	29635	
108271	90548	
223309	31292	
30264	11286	
37465	74229	
109717	23342	
118565	42155	
285357	84183	
290739	95550	
122749	12018	
121467	89956	
236287	50253	
197158	41625	
44664	60482	
375398	27252	
374879	98902	
114160	70549	
164581	39938	
261015	12635	
142757	41742	
62598	89618	
340458	86233	
91930	99081	
114839	85333	
228186	77730	
279351	43824	
235540	52930	
118818	69997	
68373	89256	
157256	72113	
227460	66555	
355229	41305	
367835	30075	
60833	63176	
135171	44762	
392459	68447	
35084	64772	
13713	81701	
116486	12280	
335447	81894	
306558	21083	
142833	33912	
392344	44514	
343575	4280	
129862	81453	
359908	47091	
144674	30804	
11722	15233	
60270	43641	
255127	71019	
223909	40668	
344476	88429	
96701	19757	
84223	6775	
133756	63132	
299167	14573	
254580	21485	
341023	68943	
96285	31720	
14226	46483	
35469	39084	
203841	82445	
159446	52483	
399131	4752	
9468	5329	
199994	50223	
23825	6982	
46094	62620	
166767	62163	
175784	4082	
320658	6393	
356005	61550	
137616	90621	
84021	38680	
221749	7479	
263495	43104	
203327	18378	
16211	96963	
93234	42638	
119491	75116	
243673	30729	
49151	45847	
269403	41468	
223763	2289	
125174	5593	
192255	89339	
66650	80531	
329116	91981	
91428	31758	
65446	68632	
290421	71733	
119786	59524	
255663	92778	
266893	37752	
198476	49688	
297334	67031	
317018	93668	
297817	48871	
83863	47618	
149473	53358	
271781	30212	
17401	8917	
145130	99533	
69304	14	
247942	40196	
233575	81746	
22002	47684	
317871	29027	
293298	60336	
266084	38736	
316598	90756	
258024	54935	
84307	95014	
94653	34724	
154201	38971	
351019	9112	
240464	76215	
85642	81893	
82516	42860	
48941	90070	
238218	6691	
21355	83819	
78142	75049	
155211	55841	
310171	24128	
247115	32656	
355589	46391	
298189	62031	
196887	1588	
301727	10898	
188596	58637	
162725	4435	
58700	61110	
390694	52047	
205229	55796	
318895	42631	
87427	29200	
64551	90534	
359662	74952	
125041	95778	
391614	95	
81975	78524	
149070	74964	
257370	92162	
39418	17137	
113523	97236	
296126	72186	
148996	74915	
229100	64517	
263232	9877	
4489	47945	
6771	29414	
90821	11246	
313359	12808	
64278	57220	
380629	14795	
70896	28720	
363804	62711	
285859	25057	
32705	69398	
304080	8961	
336556	64367	
350729	92103	
37498	24525	
203653	85833	
41164	6334	
7932	54958	
159916	94583	
45221	52257	
344727	2005	
264906	97442	
125355	70430	
367620	32375	
107630	29958	
102809	18464	
229432	57966	
372974	32008	
380863	72102	
310186	26551	
92477	31123	
381802	2117	
156096	38444	
121882	10984	
60557	68990	
43254	24526	
337330	624	
364829	74662	
150311	89408	
220879	60153	
199840	22604	
335555	63894	
19826	75437	
337960	75915	
28447	35166	
119350	92400	
310272	58650	
35823	35325	
10510	43011	
280439	71771	
340428	97631	
361485	74840	
130901	38397	
157093	46132	
181373	19062	
251428	92825	
214951	98798	
226871	73991	
287011	86265	
345040	7629	
309825	68762	
233791	68916	
327927	87015	
323561	15989	
74922	93032	
146983	79307	
98332	52959	
256573	78147	
315507	50209	
44405	66352	
6498	3842	
67671	71771	
384886	26223	
296712	13047	
362751	3029	
59837	6162	
81433	45119	
164186	50312	
99286	70684	
363051	41778	
190218	71359	
206141	60764	
133554	10464	
73562	3315	
168705	37536	
245024	23037	
379785	10506	
188093	51555	
397186	71156	
253513	49929	
231867	71813	
90304	41983	
38170	99056	
171931	20720	
200529	94847	
263689	48855	
173599	30731	
359119	52625	
448	26471	
15033	27149	
175475	20893	
326460	21152	
324006	36240	
154666	78358	
233151	63041	
130704	72515	
97929	96108	
214191	46647	
361401	58994	
83605	78959	
306973	27570	
48216	43528	
280672	29169	
309487	26415	
109692	61849	
367661	95092	
79676	84861	
394331	221	
6125	87482	
62704	59351	
16673	5336	
200943	58279	
331935	59312	
14686	30846	
71274	61577	
245982	18443	
230124	4123	
251372	64938	
36543	51732	
201395	5018	
87193	7928	
207883	13836	
230865	30467	
5266	30520	
396818	74378	
165349	21450	
252059	43648	
130044	40985	
382256	91412	
153503	7160	
28960	89848	
145161	91462	
42356	5404	
242072	91680	
123057	44121	
299181	98838	
310474	91050	
234150	72378	
368294	36500	
153205	28084	
37577	23110	
345437	99379	
90785	47419	
210505	98943	
67568	14140	
66633	75690	
377808	80579	
82601	61317	
12776	70427	
302128	93934	
285994	12515	
301170	30662	
320966	30257	
209106	47809	
347438	95475	
114328	63063	
373575	7632	
294699	23799	
219945	65261	
16491	4763	
165651	12076	
101293	52759	
48878	55151	
151764	53291	
198012	50074	
68744	31416	
182045	2551	
196758	31311	
79166	89970	
244708	37669	
201822	93125	
128911	57955	
143166	13742	
142115	26169	
346917	95739	
156662	49523	
315981	69640	
24609	58723	
174574	83104	
169756	97246	
91364	65983	
93301	13187	
376575	62776	
241325	91285	
263015	69458	
115503	93386	
351146	26061	
229230	8125	
202340	73507	
109722	78270	
171146	13545	
379262	10184	
87379	97556	
53369	32499	
315715	56665	
342295	67168	
130644	6925	
84043	68690	
84932	85355	
37963	15900	
260086	52692	
131208	47573	
359173	81200	
118857	92200	
52972	13778	
297443	59144	
268491	9242	
244247	7777	
341207	92500	
226568	74378	
196705	28766	
352855	45046	
362497	97607	
148701	49833	
60767	16787	
322564	52776	
17437	45947	
153794	93353	
186980	38897	
12467	92170	
275210	42369	
397266	78717	
331869	4531	
264021	43425	
108687	4460	
197154	95436	
370494	45684	
348657	16292	
63518	23219	
219135	24173	
97093	93045	
241259	22812	
87186	26733	
239282	21066	
199739	85013	
381762	15941	
147314	84787	
220092	45184	
189876	97431	
25675	39595	
18478	35393	
50204	48061	
224332	61407	
1785	22189	
372575	75444	
294150	2913	
241641	13908	
160150	58109	
162440	78572	
93226	45373	
32381	95743	
58120	15134	
231257	71211	
166389	18006	
79811	79211	
301967	79332	
365416	12885	
122057	44834	
384511	10146	
19971	43895	
141560	54222	
13381	58121	
370240	58069	
185624	25135	
325299	20766	
165377	2309	
157855	18804	
259611	54393	
102385	23087	
378704	10338	
367871	85010	
223667	30576	
333297	11469	
282365	25822	
243660	31650	
96035	76164	
317469	72741	
133008	72873	
347454	956	
86148	22134	
268872	42246	
343560	53094	
183445	90904	
109325	8633	
375664	79266	
303393	40584	
189148	67152	
258893	3058	
258814	50829	
347917	63285	
185127	32642	
223340	18169	
291970	5596	
299836	742	
225111	95340	
204527	45429	
365945	63112	
301206	28964	
300626	35214	
106995	13699	
355849	50696	
17852	66092	
385741	80139	
355695	41232	
31297	72473	
243020	332	
282756	23079	
268148	68506	
280411	52761	
392604	7267	
293502	16297	
389870	46322	
391548	98375	
360444	77092	
